log,label,threat_type
Jan 3 18:36:41 server1 auth: pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty1 ruser= rhost=10.0.0.1 user=hacker,1,brute_force
Jan 1 20:25:06 server4 sshd[2854]: Connection closed by 203.0.113.1 [preauth],1,brute_force
Jan 17 10:23:13 server2 sshd[8996]: Connection closed by 10.0.0.1 [preauth],1,brute_force
Jan 27 01:58:18 server4 sshd[5312]: Invalid user test from 10.0.0.1,1,brute_force
Jan 30 22:55:31 server3 sshd[8526]: Invalid user test from 198.51.100.1,1,brute_force
Jan 26 16:55:26 server3 auth: pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty1 ruser= rhost=203.0.113.1 user=attacker,1,brute_force
Jan 15 03:58:40 server1 sshd[1545]: Connection closed by 198.51.100.1 [preauth],1,brute_force
Jan 15 05:11:15 server3 sshd[5441]: Connection closed by 192.0.2.1 [preauth],1,brute_force
Jan 14 17:43:16 server1 sshd[2148]: Invalid user root from 203.0.113.1,1,brute_force
Jan 3 15:46:33 server4 sshd[2393]: Failed password for hacker from 203.0.113.1 port 22 ssh2,1,brute_force
Jan 5 04:58:38 server1 sshd[4794]: Invalid user admin from 203.0.113.1,1,brute_force
Jan 22 18:06:25 server3 auth: pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty1 ruser= rhost=192.0.2.1 user=admin,1,brute_force
Jan 10 23:01:31 server3 auth: pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty1 ruser= rhost=192.0.2.1 user=admin,1,brute_force
Jan 18 07:30:00 server4 auth: pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty1 ruser= rhost=198.51.100.1 user=test,1,brute_force
Jan 12 20:26:57 server4 sshd[9397]: Connection closed by 203.0.113.1 [preauth],1,brute_force
Jan 13 20:13:42 server3 sshd[3784]: Invalid user root from 203.0.113.1,1,brute_force
Jan 19 23:20:21 server4 sshd[8607]: Invalid user root from 203.0.113.1,1,brute_force
Jan 15 12:09:36 server1 sshd[6496]: Connection closed by 192.0.2.1 [preauth],1,brute_force
Jan 19 06:58:26 server1 sshd[3196]: Failed password for test from 203.0.113.1 port 22 ssh2,1,brute_force
Jan 13 04:15:32 server3 sshd[7644]: Connection closed by 198.51.100.1 [preauth],1,brute_force
Jan 4 21:29:45 server2 sshd[2890]: Invalid user hacker from 198.51.100.1,1,brute_force
Jan 30 01:29:55 server4 sshd[3354]: Connection closed by 10.0.0.1 [preauth],1,brute_force
Jan 9 06:53:37 server3 sshd[9729]: Failed password for admin from 203.0.113.1 port 22 ssh2,1,brute_force
Jan 12 16:11:44 server1 sshd[3283]: Connection closed by 203.0.113.1 [preauth],1,brute_force
Jan 1 14:43:32 server1 sshd[6365]: Failed password for test from 198.51.100.1 port 22 ssh2,1,brute_force
Jan 11 10:58:12 server2 sshd[7051]: Failed password for test from 192.0.2.1 port 22 ssh2,1,brute_force
Jan 26 16:31:01 server3 sshd[3940]: Connection closed by 192.0.2.1 [preauth],1,brute_force
Jan 19 09:31:16 server1 sshd[8045]: Failed password for admin from 192.0.2.1 port 22 ssh2,1,brute_force
Jan 10 16:06:42 server4 sshd[4757]: Failed password for attacker from 192.0.2.1 port 22 ssh2,1,brute_force
Jan 4 19:34:31 server3 sshd[1233]: Failed password for hacker from 10.0.0.1 port 22 ssh2,1,brute_force
Jan 27 02:53:44 server2 sshd[7677]: Failed password for root from 192.0.2.1 port 22 ssh2,1,brute_force
Jan 29 10:57:32 server2 sshd[4408]: Failed password for test from 192.0.2.1 port 22 ssh2,1,brute_force
Jan 6 12:58:12 server1 sshd[6732]: Connection closed by 10.0.0.1 [preauth],1,brute_force
Jan 7 10:45:37 server4 sshd[1961]: Invalid user test from 198.51.100.1,1,brute_force
Jan 25 03:16:53 server4 sshd[1941]: Invalid user hacker from 10.0.0.1,1,brute_force
Jan 9 13:40:52 server2 sshd[5077]: Failed password for attacker from 203.0.113.1 port 22 ssh2,1,brute_force
Jan 3 05:01:54 server1 auth: pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty1 ruser= rhost=203.0.113.1 user=admin,1,brute_force
Jan 30 14:30:46 server1 sshd[2697]: Failed password for test from 203.0.113.1 port 22 ssh2,1,brute_force
Jan 16 13:44:45 server1 sshd[2030]: Failed password for hacker from 203.0.113.1 port 22 ssh2,1,brute_force
Jan 10 21:00:10 server1 auth: pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty1 ruser= rhost=198.51.100.1 user=attacker,1,brute_force
Jan 29 02:14:13 server4 auth: pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty1 ruser= rhost=10.0.0.1 user=root,1,brute_force
Jan 11 14:27:41 server3 auth: pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty1 ruser= rhost=198.51.100.1 user=root,1,brute_force
Jan 23 08:49:08 server3 sshd[5274]: Invalid user root from 192.0.2.1,1,brute_force
Jan 5 09:24:36 server3 sshd[5710]: Failed password for test from 192.0.2.1 port 22 ssh2,1,brute_force
Jan 28 15:12:26 server1 sshd[2020]: Failed password for attacker from 10.0.0.1 port 22 ssh2,1,brute_force
Jan 15 12:04:14 server4 sshd[2490]: Failed password for hacker from 198.51.100.1 port 22 ssh2,1,brute_force
Jan 7 06:23:54 server2 sshd[4772]: Failed password for root from 10.0.0.1 port 22 ssh2,1,brute_force
Jan 24 22:20:06 server4 sshd[8211]: Failed password for attacker from 192.0.2.1 port 22 ssh2,1,brute_force
Jan 20 19:52:47 server3 sshd[3008]: Invalid user test from 10.0.0.1,1,brute_force
Jan 22 20:26:36 server1 sshd[9460]: Invalid user hacker from 203.0.113.1,1,brute_force
Jan 2 12:01:38 server4 sshd[1872]: Connection closed by 198.51.100.1 [preauth],1,brute_force
Jan 26 09:25:22 server1 sshd[3536]: Failed password for attacker from 192.0.2.1 port 22 ssh2,1,brute_force
Jan 15 07:08:21 server3 sshd[9108]: Connection closed by 192.0.2.1 [preauth],1,brute_force
Jan 16 14:03:03 server2 sshd[9131]: Connection closed by 198.51.100.1 [preauth],1,brute_force
Jan 27 23:57:30 server4 sshd[3939]: Failed password for hacker from 203.0.113.1 port 22 ssh2,1,brute_force
Jan 11 08:36:42 server2 sshd[1118]: Invalid user admin from 192.0.2.1,1,brute_force
Jan 14 17:41:44 server4 sshd[5222]: Failed password for root from 10.0.0.1 port 22 ssh2,1,brute_force
Jan 4 05:52:14 server3 sshd[2655]: Invalid user admin from 198.51.100.1,1,brute_force
Jan 13 00:21:41 server1 sshd[7257]: Failed password for root from 198.51.100.1 port 22 ssh2,1,brute_force
Jan 17 14:28:45 server3 sshd[4864]: Failed password for test from 198.51.100.1 port 22 ssh2,1,brute_force
Jan 30 05:36:32 server2 sshd[3773]: Connection closed by 10.0.0.1 [preauth],1,brute_force
Jan 10 09:06:08 server1 auth: pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty1 ruser= rhost=10.0.0.1 user=attacker,1,brute_force
Jan 12 10:20:40 server2 sshd[6981]: Failed password for attacker from 198.51.100.1 port 22 ssh2,1,brute_force
Jan 22 06:14:46 server4 sshd[9768]: Connection closed by 192.0.2.1 [preauth],1,brute_force
Jan 5 19:30:39 server4 sshd[7198]: Failed password for test from 203.0.113.1 port 22 ssh2,1,brute_force
Jan 5 22:51:07 server2 auth: pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty1 ruser= rhost=203.0.113.1 user=admin,1,brute_force
Jan 7 21:15:47 server3 sshd[6921]: Connection closed by 10.0.0.1 [preauth],1,brute_force
Jan 22 00:15:57 server3 sshd[2396]: Connection closed by 10.0.0.1 [preauth],1,brute_force
Jan 29 00:11:43 server4 sshd[2720]: Invalid user root from 198.51.100.1,1,brute_force
Jan 15 03:33:51 server1 auth: pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty1 ruser= rhost=203.0.113.1 user=admin,1,brute_force
Jan 25 16:30:17 server3 sshd[1697]: Failed password for admin from 203.0.113.1 port 22 ssh2,1,brute_force
Jan 7 12:59:29 server3 sshd[1169]: Failed password for attacker from 203.0.113.1 port 22 ssh2,1,brute_force
Jan 22 21:55:14 server4 sshd[7640]: Failed password for admin from 198.51.100.1 port 22 ssh2,1,brute_force
Jan 20 12:41:27 server4 sshd[7844]: Connection closed by 203.0.113.1 [preauth],1,brute_force
Jan 9 02:12:18 server1 sshd[9106]: Failed password for root from 192.0.2.1 port 22 ssh2,1,brute_force
Jan 1 16:10:27 server4 sshd[6126]: Connection closed by 192.0.2.1 [preauth],1,brute_force
Jan 4 06:49:42 server4 sshd[8321]: Connection closed by 203.0.113.1 [preauth],1,brute_force
Jan 30 06:58:16 server4 sshd[1904]: Invalid user admin from 198.51.100.1,1,brute_force
Jan 12 17:41:32 server3 sshd[6807]: Connection closed by 192.0.2.1 [preauth],1,brute_force
Jan 6 00:12:41 server1 sshd[9336]: Connection closed by 203.0.113.1 [preauth],1,brute_force
Jan 5 03:13:25 server4 sshd[2848]: Failed password for attacker from 203.0.113.1 port 22 ssh2,1,brute_force
Jan 24 12:56:21 server1 auth: pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty1 ruser= rhost=192.0.2.1 user=root,1,brute_force
Jan 22 19:03:32 server2 sshd[5525]: Failed password for root from 198.51.100.1 port 22 ssh2,1,brute_force
Jan 2 12:14:25 server1 sshd[5062]: Invalid user hacker from 198.51.100.1,1,brute_force
Jan 27 11:32:04 server3 sshd[2630]: Invalid user test from 192.0.2.1,1,brute_force
Jan 3 04:23:50 server1 sshd[7558]: Failed password for hacker from 203.0.113.1 port 22 ssh2,1,brute_force
Jan 29 20:01:45 server3 sshd[5311]: Connection closed by 192.0.2.1 [preauth],1,brute_force
Jan 17 07:55:30 server2 sshd[9466]: Connection closed by 10.0.0.1 [preauth],1,brute_force
Jan 25 08:19:32 server2 sshd[7203]: Invalid user test from 10.0.0.1,1,brute_force
Jan 16 12:57:35 server3 auth: pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty1 ruser= rhost=203.0.113.1 user=hacker,1,brute_force
Jan 3 15:34:37 server2 sshd[2060]: Invalid user hacker from 192.0.2.1,1,brute_force
Jan 15 08:11:58 server2 sshd[4064]: Failed password for hacker from 10.0.0.1 port 22 ssh2,1,brute_force
Jan 17 01:41:04 server4 sshd[5367]: Connection closed by 10.0.0.1 [preauth],1,brute_force
Jan 11 13:46:48 server2 sshd[5222]: Failed password for admin from 198.51.100.1 port 22 ssh2,1,brute_force
Jan 19 14:44:47 server2 sshd[7270]: Failed password for admin from 198.51.100.1 port 22 ssh2,1,brute_force
Jan 2 10:34:20 server1 auth: pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty1 ruser= rhost=203.0.113.1 user=attacker,1,brute_force
Jan 9 21:51:07 server3 sshd[6369]: Invalid user root from 203.0.113.1,1,brute_force
Jan 26 13:29:08 server3 sshd[5649]: Connection closed by 192.0.2.1 [preauth],1,brute_force
Jan 6 21:16:44 server4 sshd[2513]: Failed password for test from 192.0.2.1 port 22 ssh2,1,brute_force
Jan 25 05:21:58 server2 auth: pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty1 ruser= rhost=203.0.113.1 user=root,1,brute_force
Jan 29 06:20:22 server1 sshd[8914]: Connection closed by 192.0.2.1 [preauth],1,brute_force
Jan 14 09:04:29 server2 sshd[5669]: Connection closed by 10.0.0.1 [preauth],1,brute_force
Jan 4 11:22:32 server2 auth: pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty1 ruser= rhost=198.51.100.1 user=hacker,1,brute_force
Jan 9 13:28:34 server1 sshd[5733]: Failed password for admin from 10.0.0.1 port 22 ssh2,1,brute_force
Jan 29 18:37:40 server4 auth: pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty1 ruser= rhost=203.0.113.1 user=admin,1,brute_force
Jan 20 15:07:10 server3 auth: pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty1 ruser= rhost=203.0.113.1 user=root,1,brute_force
Jan 16 19:31:21 server2 auth: pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty1 ruser= rhost=198.51.100.1 user=hacker,1,brute_force
Jan 26 09:25:09 server3 sshd[9111]: Invalid user admin from 10.0.0.1,1,brute_force
Jan 11 12:12:58 server2 sshd[6016]: Connection closed by 198.51.100.1 [preauth],1,brute_force
Jan 20 10:10:54 server4 sshd[4458]: Connection closed by 198.51.100.1 [preauth],1,brute_force
Jan 5 23:59:02 server3 sshd[8332]: Failed password for test from 203.0.113.1 port 22 ssh2,1,brute_force
Jan 20 19:06:38 server1 sshd[6591]: Connection closed by 198.51.100.1 [preauth],1,brute_force
Jan 20 22:43:33 server2 sshd[2649]: Invalid user attacker from 203.0.113.1,1,brute_force
Jan 2 17:19:18 server1 auth: pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty1 ruser= rhost=10.0.0.1 user=admin,1,brute_force
Jan 21 20:17:18 server2 sshd[1756]: Invalid user test from 198.51.100.1,1,brute_force
Jan 24 10:59:32 server2 auth: pam_unix(login:auth): authentication failure; logname= uid=0 euid=0 tty=tty1 ruser= rhost=203.0.113.1 user=hacker,1,brute_force
Jan 24 03:02:08 server1 sshd[4786]: Invalid user test from 192.0.2.1,1,brute_force
Jan 7 14:12:57 server3 sudo: root : command not allowed ; TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/bin/bash,1,privilege_escalation
Jan 22 12:29:32 server3 sudo: attacker : command not allowed ; TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/bin/bash,1,privilege_escalation
Jan 27 05:17:51 server2 sudo: root : command not allowed ; TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/nc,1,privilege_escalation
Jan 4 20:45:17 server3 sudo: root : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/nc,1,privilege_escalation
Jan 23 06:38:57 server4 sudo: test : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/wget,1,privilege_escalation
Jan 3 23:43:10 server2 sudo: root : command not allowed ; TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/wget,1,privilege_escalation
Jan 23 08:19:24 server2 sudo: attacker : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/wget,1,privilege_escalation
Jan 24 15:03:18 server1 sudo: hacker : command not allowed ; TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/bin/sh,1,privilege_escalation
Jan 5 16:16:31 server4 sudo: root : command not allowed ; TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/wget,1,privilege_escalation
Jan 2 09:20:23 server4 sudo: hacker : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/bin/sh,1,privilege_escalation
Jan 22 15:13:30 server4 sudo: hacker : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/nc,1,privilege_escalation
Jan 21 18:16:40 server2 sudo: test : command not allowed ; TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/bin/sh,1,privilege_escalation
Jan 22 16:56:06 server3 su: pam_unix(su:auth): authentication failure; logname=hacker uid=165 euid=0 tty=pts/0 ruser=hacker rhost= user=root,1,privilege_escalation
Jan 18 00:00:46 server1 sudo: admin : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/wget,1,privilege_escalation
Jan 12 22:30:35 server4 sudo: root : command not allowed ; TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/bin/sh,1,privilege_escalation
Jan 24 06:51:28 server3 su: pam_unix(su:auth): authentication failure; logname=test uid=911 euid=0 tty=pts/0 ruser=test rhost= user=root,1,privilege_escalation
Jan 19 17:21:56 server4 su: pam_unix(su:auth): authentication failure; logname=attacker uid=345 euid=0 tty=pts/0 ruser=attacker rhost= user=root,1,privilege_escalation
Jan 10 00:34:54 server3 su: pam_unix(su:auth): authentication failure; logname=test uid=532 euid=0 tty=pts/0 ruser=test rhost= user=root,1,privilege_escalation
Jan 12 00:08:14 server3 sudo: admin : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/bin/sh,1,privilege_escalation
Jan 30 02:09:31 server3 sudo: hacker : command not allowed ; TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/bin/sh,1,privilege_escalation
Jan 8 13:50:11 server4 sudo: hacker : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/bin/sh,1,privilege_escalation
Jan 14 09:23:20 server3 su: pam_unix(su:auth): authentication failure; logname=attacker uid=38 euid=0 tty=pts/0 ruser=attacker rhost= user=root,1,privilege_escalation
Jan 3 23:39:47 server1 sudo: hacker : command not allowed ; TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/nc,1,privilege_escalation
Jan 20 01:59:00 server1 sudo: attacker : command not allowed ; TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/wget,1,privilege_escalation
Jan 18 03:31:16 server2 sudo: test : command not allowed ; TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/wget,1,privilege_escalation
Jan 4 20:36:54 server4 su: pam_unix(su:auth): authentication failure; logname=admin uid=765 euid=0 tty=pts/0 ruser=admin rhost= user=root,1,privilege_escalation
Jan 5 00:34:14 server2 sudo: hacker : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/bin/sh,1,privilege_escalation
Jan 14 11:29:31 server1 su: pam_unix(su:auth): authentication failure; logname=hacker uid=42 euid=0 tty=pts/0 ruser=hacker rhost= user=root,1,privilege_escalation
Jan 15 17:05:45 server2 su: pam_unix(su:auth): authentication failure; logname=attacker uid=178 euid=0 tty=pts/0 ruser=attacker rhost= user=root,1,privilege_escalation
Jan 4 15:01:56 server4 su: pam_unix(su:auth): authentication failure; logname=root uid=132 euid=0 tty=pts/0 ruser=root rhost= user=root,1,privilege_escalation
Jan 4 10:15:52 server1 su: pam_unix(su:auth): authentication failure; logname=test uid=882 euid=0 tty=pts/0 ruser=test rhost= user=root,1,privilege_escalation
Jan 26 23:53:55 server4 su: pam_unix(su:auth): authentication failure; logname=hacker uid=696 euid=0 tty=pts/0 ruser=hacker rhost= user=root,1,privilege_escalation
Jan 29 22:12:37 server4 sudo: root : command not allowed ; TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/wget,1,privilege_escalation
Jan 19 23:08:03 server2 su: pam_unix(su:auth): authentication failure; logname=hacker uid=908 euid=0 tty=pts/0 ruser=hacker rhost= user=root,1,privilege_escalation
Jan 25 02:24:57 server3 sudo: attacker : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/wget,1,privilege_escalation
Jan 3 07:04:34 server3 su: pam_unix(su:auth): authentication failure; logname=test uid=606 euid=0 tty=pts/0 ruser=test rhost= user=root,1,privilege_escalation
Jan 19 06:00:32 server4 sudo: test : command not allowed ; TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/nc,1,privilege_escalation
Jan 24 09:11:52 server2 su: pam_unix(su:auth): authentication failure; logname=test uid=923 euid=0 tty=pts/0 ruser=test rhost= user=root,1,privilege_escalation
Jan 19 19:48:38 server3 sudo: admin : command not allowed ; TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/bin/sh,1,privilege_escalation
Jan 24 09:49:32 server4 su: pam_unix(su:auth): authentication failure; logname=test uid=136 euid=0 tty=pts/0 ruser=test rhost= user=root,1,privilege_escalation
Jan 21 15:16:41 server4 su: pam_unix(su:auth): authentication failure; logname=admin uid=315 euid=0 tty=pts/0 ruser=admin rhost= user=root,1,privilege_escalation
Jan 17 13:12:12 server1 sudo: hacker : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/nc,1,privilege_escalation
Jan 27 10:54:50 server4 sudo: admin : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/wget,1,privilege_escalation
Jan 16 09:22:25 server4 sudo: attacker : command not allowed ; TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/bin/bash,1,privilege_escalation
Jan 5 06:58:20 server3 su: pam_unix(su:auth): authentication failure; logname=admin uid=332 euid=0 tty=pts/0 ruser=admin rhost= user=root,1,privilege_escalation
Jan 21 11:43:53 server1 sudo: root : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/bin/sh,1,privilege_escalation
Jan 20 23:56:01 server4 su: pam_unix(su:auth): authentication failure; logname=test uid=566 euid=0 tty=pts/0 ruser=test rhost= user=root,1,privilege_escalation
Jan 24 00:38:30 server3 su: pam_unix(su:auth): authentication failure; logname=root uid=837 euid=0 tty=pts/0 ruser=root rhost= user=root,1,privilege_escalation
Jan 12 19:41:40 server3 sudo: hacker : command not allowed ; TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/bin/bash,1,privilege_escalation
Jan 3 16:31:22 server2 sudo: test : command not allowed ; TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/nc,1,privilege_escalation
Jan 27 10:14:22 server4 sudo: test : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/bin/sh,1,privilege_escalation
Jan 21 12:21:57 server2 su: pam_unix(su:auth): authentication failure; logname=root uid=781 euid=0 tty=pts/0 ruser=root rhost= user=root,1,privilege_escalation
Jan 11 15:19:14 server2 sudo: attacker : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/wget,1,privilege_escalation
Jan 3 07:55:30 server4 su: pam_unix(su:auth): authentication failure; logname=test uid=486 euid=0 tty=pts/0 ruser=test rhost= user=root,1,privilege_escalation
Jan 18 10:15:27 server1 sudo: attacker : command not allowed ; TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/wget,1,privilege_escalation
Jan 3 22:50:39 server2 su: pam_unix(su:auth): authentication failure; logname=attacker uid=77 euid=0 tty=pts/0 ruser=attacker rhost= user=root,1,privilege_escalation
Jan 23 18:05:28 server2 su: pam_unix(su:auth): authentication failure; logname=root uid=684 euid=0 tty=pts/0 ruser=root rhost= user=root,1,privilege_escalation
Jan 21 16:07:28 server4 su: pam_unix(su:auth): authentication failure; logname=hacker uid=338 euid=0 tty=pts/0 ruser=hacker rhost= user=root,1,privilege_escalation
Jan 20 07:13:38 server4 sudo: root : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/wget,1,privilege_escalation
Jan 8 08:37:04 server4 sudo: admin : command not allowed ; TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/bin/bash,1,privilege_escalation
Jan 23 04:18:35 server1 su: pam_unix(su:auth): authentication failure; logname=hacker uid=175 euid=0 tty=pts/0 ruser=hacker rhost= user=root,1,privilege_escalation
Jan 26 20:17:02 server3 sudo: test : command not allowed ; TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/nc,1,privilege_escalation
Jan 29 18:20:10 server1 su: pam_unix(su:auth): authentication failure; logname=test uid=548 euid=0 tty=pts/0 ruser=test rhost= user=root,1,privilege_escalation
Jan 28 11:08:13 server1 su: pam_unix(su:auth): authentication failure; logname=hacker uid=43 euid=0 tty=pts/0 ruser=hacker rhost= user=root,1,privilege_escalation
Jan 22 04:47:01 server3 su: pam_unix(su:auth): authentication failure; logname=attacker uid=682 euid=0 tty=pts/0 ruser=attacker rhost= user=root,1,privilege_escalation
Jan 28 01:51:26 server2 sudo: root : command not allowed ; TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/wget,1,privilege_escalation
Jan 5 11:27:38 server3 sudo: admin : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/bin/sh,1,privilege_escalation
Jan 7 00:07:22 server4 su: pam_unix(su:auth): authentication failure; logname=root uid=395 euid=0 tty=pts/0 ruser=root rhost= user=root,1,privilege_escalation
Jan 7 21:07:38 server3 sudo: admin : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/nc,1,privilege_escalation
Jan 10 05:50:56 server4 sudo: root : command not allowed ; TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/wget,1,privilege_escalation
Jan 11 15:22:00 server4 sudo: root : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/bin/bash,1,privilege_escalation
Jan 14 05:08:44 server1 su: pam_unix(su:auth): authentication failure; logname=attacker uid=696 euid=0 tty=pts/0 ruser=attacker rhost= user=root,1,privilege_escalation
Jan 9 20:27:33 server1 su: pam_unix(su:auth): authentication failure; logname=root uid=924 euid=0 tty=pts/0 ruser=root rhost= user=root,1,privilege_escalation
Jan 10 14:50:11 server2 sudo: root : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/wget,1,privilege_escalation
Jan 18 17:01:09 server1 sudo: hacker : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/bin/bash,1,privilege_escalation
Jan 20 14:00:52 server2 su: pam_unix(su:auth): authentication failure; logname=admin uid=86 euid=0 tty=pts/0 ruser=admin rhost= user=root,1,privilege_escalation
Jan 6 12:38:13 server4 su: pam_unix(su:auth): authentication failure; logname=test uid=77 euid=0 tty=pts/0 ruser=test rhost= user=root,1,privilege_escalation
Jan 29 09:54:57 server3 sudo: attacker : command not allowed ; TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/bin/bash,1,privilege_escalation
Jan 3 11:25:36 server3 sudo: root : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/nc,1,privilege_escalation
Jan 11 21:23:31 server4 su: pam_unix(su:auth): authentication failure; logname=hacker uid=610 euid=0 tty=pts/0 ruser=hacker rhost= user=root,1,privilege_escalation
Jan 18 20:04:47 server4 sudo: root : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/bin/sh,1,privilege_escalation
Jan 14 18:03:02 server1 su: pam_unix(su:auth): authentication failure; logname=hacker uid=63 euid=0 tty=pts/0 ruser=hacker rhost= user=root,1,privilege_escalation
Jan 26 08:17:52 server4 sudo: hacker : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/wget,1,privilege_escalation
Jan 27 01:53:37 server1 sudo: hacker : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/nc,1,privilege_escalation
Jan 7 00:12:25 server4 sudo: root : command not allowed ; TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/nc,1,privilege_escalation
Jan 6 16:08:36 server2 sudo: root : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/bin/bash,1,privilege_escalation
Jan 14 23:59:59 server4 sudo: admin : command not allowed ; TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/nc,1,privilege_escalation
Jan 14 01:40:04 server3 su: pam_unix(su:auth): authentication failure; logname=admin uid=142 euid=0 tty=pts/0 ruser=admin rhost= user=root,1,privilege_escalation
Jan 16 18:07:43 server1 su: pam_unix(su:auth): authentication failure; logname=attacker uid=488 euid=0 tty=pts/0 ruser=attacker rhost= user=root,1,privilege_escalation
Jan 24 18:20:59 server2 sudo: root : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/bin/sh,1,privilege_escalation
Jan 24 18:39:43 server1 sudo: admin : command not allowed ; TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/bin/bash,1,privilege_escalation
Jan 21 04:45:09 server1 sudo: attacker : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/bin/sh,1,privilege_escalation
